,Date,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24
557,2023-07-12,7868912.88,7645729.88,7476068.44,7409954.05,7598439.53,8015634.38,8194012.12,8636063.18,9170996.14,9465952.91,9840971.7,10099575.4,10012021.39,10115334.87,10317209.23,10360845.48,10203473.31,9910767.12,10177862.63,10548262.95,10404132.47,9943480.02,9271950.28,8603262.31
558,2023-07-13,8163919.59,7937930.6,7745678.68,7637309.81,7788974.26,8155919.71,8347717.13,8893631.69,9444557.63,9761225.32,10120315.91,10366635.94,10268543.34,10329247.56,10552377.23,10555333.42,10407362.85,10043839.04,10329581.0,10756224.4,10590334.18,10159014.64,9514379.45,8909311.16
559,2023-07-14,8474124.78,8194566.86,7966786.99,7790436.31,7883240.58,8287987.79,8449296.44,8957201.71,9488034.22,9809714.24,10182601.63,10422134.76,10328209.26,10371911.21,10486406.51,10456839.65,10251455.99,9925346.12,10238072.59,10521397.05,10318437.11,9899463.04,9329335.0,8766740.76
560,2023-07-15,8291410.58,7976674.32,7772518.44,7644401.24,7673840.83,7739939.75,7922045.26,8512346.34,9049403.82,9342558.81,9682281.1,9887200.74,9846424.92,9722853.22,9603228.19,9526868.23,9390049.1,9248305.99,9692955.96,10005444.7,9794899.48,9387404.23,8894728.09,8444721.64
561,2023-07-16,7997867.72,7707237.2,7467829.45,7275497.67,7182618.55,7059267.26,6861747.24,7159367.25,7559311.73,7878731.84,8149046.9,8385437.14,8493849.47,8426208.26,8314286.21,8250138.74,8145652.59,8152142.79,8707643.19,9198579.58,9167204.87,8918815.97,8534779.72,8081549.89
562,2023-07-17,7705735.64,7442961.23,7265256.46,7204700.74,7373365.7,7836315.79,8003696.14,8580594.25,9192829.89,9517167.48,9895928.1,10137475.44,10060988.8,10145216.74,10377905.73,10380789.87,10191816.08,9830089.63,10091847.15,10407960.6,10280488.67,9859843.48,9152554.35,8520614.1
563,2023-07-18,8100927.85,7843587.99,7659546.11,7582585.2,7747815.43,8154727.77,8286140.7,8810107.56,9351886.23,9715449.54,10054870.24,10330235.9,10270261.52,10330857.56,10484369.43,10485147.57,10294503.91,9958319.57,10224398.3,10628697.19,10437984.35,9995680.41,9327210.32,8734555.82
564,2023-07-19,8278673.48,7987692.73,7778162.03,7691189.35,7841258.78,8247774.03,8405308.36,8875109.9,9460489.8,9780746.95,10107500.35,10330280.6,10278838.07,10366952.04,10491324.12,10494093.94,10371671.4,10007978.24,10209639.14,10600731.72,10397090.86,9967586.09,9363903.03,8818068.32
565,2023-07-20,8365230.72,8062463.3,7881533.08,7702216.73,7635638.85,7563427.17,7494964.28,7846741.17,8246908.54,8654343.99,9036464.39,9294139.36,9436189.8,9445213.48,9367738.02,9287242.06,9185191.3,9123271.98,9614938.1,10062218.02,10016251.74,9724865.82,9294400.79,8806413.31
566,2023-07-21,8383093.99,8050073.06,7825301.05,7734037.54,7852066.7,8143155.38,8324859.84,8906157.13,9513755.74,9882217.12,10231265.04,10509731.6,10439753.64,10473388.34,10608394.86,10575621.39,10323023.63,9974956.63,10255510.32,10574786.22,10386369.33,9941697.89,9397631.67,8872365.99
567,2023-07-22,8416992.65,8120631.82,7904307.83,7734659.51,7709876.05,7724740.01,7862277.07,8396705.19,8954746.94,9346954.9,9663136.72,9843656.89,9735022.21,9611854.32,9506121.13,9434475.21,9345545.01,9231283.5,9726854.06,9944855.56,9700586.01,9317866.95,8886948.63,8409577.36
568,2023-07-23,7992414.44,7685316.18,7430585.97,7251239.14,7148448.54,7050100.06,6811508.74,7172165.79,7541805.2,7894767.0,8132100.6,8396549.19,8543678.27,8538860.63,8469838.18,8404098.83,8329833.34,8347264.04,8934395.24,9427384.46,9417597.45,9183641.1,8767925.5,8300651.52
569,2023-07-24,7907119.28,7608102.6,7405338.3,7345748.96,7570474.57,7981751.62,8197904.59,8774106.99,9347276.19,9715172.9,10085551.28,10342941.71,10234595.12,10366519.7,10601368.05,10626874.26,10470037.93,10075308.65,10351280.69,10735469.39,10584507.13,10152529.89,9574285.07,8887740.98
570,2023-07-25,8372953.04,8061249.27,7835871.62,7753078.9,7900466.54,8285789.11,8481991.56,9018327.03,9514015.41,9798095.96,10113148.7,10408585.04,10341914.67,10444622.48,10619737.32,10620108.78,10491183.91,10155661.13,10480339.01,10800745.87,10618167.11,10169295.12,9510692.49,8864636.19
571,2023-07-26,8389425.81,8098497.03,7901334.11,7795116.33,7918667.92,8291325.58,8460934.64,8907600.3,9399106.17,9661472.87,10057841.03,10355209.09,10254559.32,10324393.29,10478847.91,10523889.04,10340485.87,9940056.41,10282172.61,10690048.07,10530853.08,10053312.29,9397628.39,8686582.8
572,2023-07-27,8311862.11,8023653.8,7750697.9,7680333.15,7842119.16,8240101.74,8375831.36,8852504.63,9334138.58,9661551.66,9973272.66,10238843.57,10165284.38,10225466.13,10402248.84,10485551.07,10322468.93,9962246.92,10276911.29,10644369.86,10460617.6,10036131.97,9428759.06,8801697.41
573,2023-07-28,8347972.16,8056716.89,7813509.71,7747723.22,7893977.21,8288778.41,8450462.14,8991372.57,9520426.49,9849636.17,10227049.07,10495585.47,10443775.62,10542048.32,10723385.33,10652524.62,10471807.65,10102931.96,10349823.66,10625946.91,10418141.0,10033702.58,9488401.2,8932670.55
574,2023-07-29,8470209.8,8185832.49,7988755.82,7854101.23,7867718.96,7905251.64,8061277.09,8585737.9,9180521.69,9581078.3,9862303.37,10115285.13,10093933.68,9950534.29,9829788.25,9782800.64,9702965.49,9532099.41,10024823.22,10282009.62,10030093.25,9642151.39,9211964.74,8738065.46
575,2023-07-30,8334522.59,8004851.46,7766103.51,7572008.59,7520817.41,7427947.51,7284259.97,7513953.68,7874429.8,8164860.57,8431840.42,8685346.71,8834579.97,8842027.74,8695525.29,8568706.17,8419359.01,8414156.8,9033378.35,9479090.28,9394315.49,9158013.61,8699848.78,8230214.55
576,2023-07-31,7802235.82,7551838.68,7376585.22,7313504.66,7521798.1,7968885.7,8187542.92,8739354.49,9250674.2,9571284.14,9970010.1,10237420.09,10090987.9,10273415.15,10438384.33,10439627.58,10237339.07,9896805.06,10209118.45,10552754.19,10382199.56,9972138.28,9213867.59,8653069.77
577,2023-08-01,8212899.33,7944091.4,7761815.7,7655760.71,7826353.99,8235540.98,8377272.74,8861483.32,9366372.6,9677703.86,10038919.79,10279114.4,10152690.51,10321282.91,10536011.4,10503284.13,10255759.0,9861776.41,10256460.02,10664903.31,10511472.15,10032093.28,9349511.43,8720716.35
578,2023-08-02,8258562.43,7980599.15,7796047.52,7708279.47,7866913.67,8287150.05,8448200.05,8940283.07,9463578.81,9748682.51,10130030.9,10410466.04,10356782.82,10498258.67,10707734.6,10708589.24,10486824.23,10091568.06,10434769.62,10832069.74,10694068.98,10250837.12,9588729.66,8951899.25
579,2023-08-03,8492856.72,8190376.99,7971770.04,7837551.06,8021345.22,8481944.38,8662869.38,9101893.41,9539484.83,9858326.58,10241306.99,10530672.36,10371627.7,10587083.56,10797160.45,10834124.7,10682751.37,10259342.06,10598455.32,10969261.99,10811610.91,10330652.77,9649165.37,9061629.14
580,2023-08-04,8610031.34,8308784.04,8079207.46,7998908.94,8147090.2,8504827.1,8688089.34,9180208.53,9698343.42,9974121.58,10369246.31,10692742.51,10596223.05,10722171.31,10881360.56,10829044.47,10606816.41,10251672.86,10578922.95,10846784.61,10671447.13,10269587.71,9661511.11,9110236.17
581,2023-08-05,8610469.89,8309179.97,8071801.6,7955284.12,7957948.38,7992626.16,8149199.03,8666772.49,9261318.64,9558201.14,9882076.02,10043437.74,9947035.88,9846790.3,9879665.2,9825778.64,9715856.45,9606834.64,10052497.65,10308646.25,10025528.94,9623923.03,9208339.42,8791487.5
582,2023-08-06,8373370.18,8086976.46,7854232.51,7634229.31,7536100.9,7407771.81,7187235.7,7465240.22,7830904.26,8101238.25,8383761.44,8595148.16,8748026.16,8806104.58,8703847.45,8616104.65,8534270.5,8519123.7,9094803.95,9436554.34,9348431.15,9110412.77,8760149.08,8319713.82
583,2023-08-07,7950774.5,7678708.73,7499725.73,7369330.86,7329809.78,7300790.72,7196520.34,7570365.34,7983432.04,8335118.89,8668433.44,8985898.76,9136715.61,9148594.89,9053291.19,8938276.16,8823830.76,8796975.72,9628804.15,9857694.73,9697187.8,9384947.69,8917093.74,8401936.99
584,2023-08-08,7989517.6,7751076.89,7592996.58,7617915.8,7853309.4,8210958.0,8406762.81,8947949.14,9477391.65,9924874.65,10284529.49,10600397.72,10534482.68,10710330.41,10864533.66,10879778.55,10745389.77,10271222.24,10601077.13,11072009.18,10881407.76,10370157.9,9712313.43,9062147.0
585,2023-08-09,8577303.89,8262698.85,8060717.92,7942775.95,8104479.35,8541670.3,8676837.67,9150781.37,9630992.14,9884215.06,10226204.53,10513175.59,10444492.52,10559771.46,10769376.36,10746596.87,10554305.84,10189738.68,10542263.78,10907066.63,10673068.13,10169648.29,9453093.45,8840062.0
586,2023-08-10,8392672.77,8099291.36,7898154.88,7816416.06,7951354.9,8374883.29,8534703.27,8996845.81,9444059.96,9756294.26,10133097.56,10443624.53,10388423.21,10479942.48,10722844.51,10701329.72,10482808.75,10090630.08,10548534.12,10924036.48,10568596.94,10114260.03,9545676.7,8939865.16
587,2023-08-11,8487338.88,8249347.82,8063346.07,8004241.36,8160527.23,8551460.8,8712505.68,9232407.84,9754097.39,10059947.38,10411283.08,10679076.63,10585691.85,10648558.19,10846445.9,10826410.11,10615219.8,10213585.14,10600656.29,10861322.26,10667528.02,10233295.65,9645183.12,9044011.3
588,2023-08-12,8573231.66,8299723.43,8080620.32,7943144.86,7939354.86,8138253.97,8389297.98,8884599.76,9341065.62,9672735.39,10013205.06,10236590.72,10132080.52,9990546.99,9908315.62,9836723.44,9722103.47,9572538.11,10096008.18,10320837.7,10045681.67,9638341.0,9195744.84,8730758.48
589,2023-08-13,8275905.58,7964620.86,7747286.17,7579280.7,7472035.79,7380729.45,7193375.59,7498654.88,7896420.44,8221377.09,8430939.91,8717556.85,8954489.65,8966645.0,8860284.76,8720903.58,8585215.63,8535178.85,9104970.82,9474444.14,9401734.58,9177591.18,8746127.33,8251951.87
590,2023-08-14,7893483.34,7635147.66,7444837.14,7383610.77,7577368.97,8049702.91,8265737.3,8819556.04,9357412.81,9678619.73,10145452.52,10385670.59,10343177.89,10473759.43,10598879.68,10543972.7,10387027.45,9977456.16,10324359.33,10587225.26,10459741.87,10042830.71,9331105.13,8725176.25
591,2023-08-15,8284025.59,8010539.7,7828505.42,7710430.69,7895178.71,8336375.06,8472028.95,8857067.41,9301349.11,9743022.54,10282256.8,10586299.82,10542990.6,10620875.42,10660437.06,10509793.19,10357707.18,9992136.52,10361956.2,10677565.18,10495282.11,10048206.55,9341230.04,8751029.11
592,2023-08-16,8297614.65,8012105.18,7825556.9,7734521.2,7888751.04,8288137.37,8481544.89,8924885.82,9337456.24,9607598.67,9975485.98,10300043.03,10207245.01,10362224.18,10530176.54,10531261.8,10403476.45,10076445.94,10553826.52,10869721.65,10590430.13,10160298.87,9454155.57,8844237.05
593,2023-08-17,8390930.27,8130106.08,7943364.46,7863301.82,8046728.42,8471560.74,8589644.34,9073631.56,9563845.87,9825795.11,10152930.57,10426666.2,10044170.2,10389786.18,10694266.2,10720926.98,10551852.04,10221992.24,10649971.3,10938431.92,10594806.48,10199245.85,9528314.19,8968296.12
594,2023-08-18,8472492.25,8208543.18,7957253.65,7854568.48,8035530.25,8411538.79,8584072.01,9099517.59,9574081.43,9873287.87,10210659.12,10515214.07,10465489.51,10617879.19,10807076.15,10792010.25,10614802.83,10252009.48,10650346.97,10868625.37,10664651.17,10259975.23,9690022.41,9155190.78
595,2023-08-19,8671289.14,8392510.07,8179751.64,8081932.24,8116683.2,8163934.24,8313241.69,8850692.15,9386874.9,9734481.05,10060879.75,10235381.45,10174796.09,10058424.86,9958261.23,9911682.48,9757315.76,9695954.88,10269673.25,10350188.89,10026065.12,9698693.56,9100277.52,8688706.28
596,2023-08-20,8311478.92,8030162.77,7787038.39,7595182.9,7501177.9,7440488.49,7206843.84,7463919.13,7770944.91,8016868.56,8271630.13,8508655.78,8604164.9,8578870.7,8435637.02,8257224.69,8286333.34,8330314.44,8984693.84,9275612.1,9171297.81,8964903.64,8583417.55,8140443.88
597,2023-08-21,7857121.11,7573993.78,7373431.05,7214053.38,7190319.27,7165236.17,7079125.02,7477885.57,7858047.34,8209778.69,8551834.28,8843342.82,8945986.2,8977946.54,8888122.95,8754306.26,8662396.18,8696737.18,9362983.5,9635830.93,9458016.12,9018911.68,8524484.59,8042079.1
598,2023-08-22,7741712.82,7431113.0,7322701.57,7275909.46,7498421.09,8003992.89,8136400.06,8486373.32,8959148.17,9234639.69,9535620.74,9777951.68,9628016.07,9726303.95,9968318.34,10017646.01,9893214.76,9660130.59,10159533.15,10342187.68,10036098.49,9510021.37,8842312.49,8253113.89
599,2023-08-23,7831238.08,7581004.67,7444313.7,7393953.39,7603521.39,8096781.79,8253352.29,8689111.76,9132467.69,9371545.6,9733810.12,9962766.83,9929822.68,10022225.48,10276694.26,10336043.07,10208264.24,9918166.05,10381117.95,10673026.8,10530552.19,10038682.25,9356290.78,8691793.24
600,2023-08-24,8159552.57,7843753.79,7701840.7,7590160.94,7802399.8,8232878.71,8382463.77,8850698.23,9308213.45,9508112.12,9854176.23,10163329.02,10095137.07,10194499.94,10410910.58,10424679.0,10346394.23,10048540.9,10505440.17,10810114.96,10654785.42,10155915.95,9513411.9,8889868.69
601,2023-08-25,8422945.08,8123063.95,7912860.84,7837953.9,7975992.69,8431372.04,8604472.5,9079027.67,9556291.48,9857379.93,10194426.34,10235606.91,10343276.14,10456529.35,10669552.1,10666999.71,10486238.03,10151790.99,10527988.8,10767285.48,10682344.94,10220972.06,9606815.02,9128576.09
602,2023-08-26,8632631.74,8295881.19,8017131.66,7856765.02,7844253.14,7923903.53,8089142.95,8683113.52,9196509.17,9586543.21,9886279.83,10087469.88,10057182.46,9957285.32,9903045.58,9773842.59,9618069.39,9451870.94,9829691.79,9988780.92,9810104.45,9438270.83,8986308.75,8490362.78
603,2023-08-27,8046579.68,7739001.14,7472825.79,7289426.87,7152835.52,7011439.09,6852515.44,7263126.5,7632079.37,7974055.07,8320136.07,8615634.87,8767425.47,8793473.8,8721688.33,8575910.59,8570582.48,8611559.7,9301562.36,9659941.33,9601760.19,9374814.69,8962632.52,8454815.96
604,2023-08-28,8077580.42,7829472.15,7668624.51,7581987.11,7767707.9,8165445.7,8358783.24,8888678.29,9463228.44,10003624.44,10409443.61,10694822.33,10557429.65,10724798.49,10877861.15,10861705.74,10694547.19,10350055.05,10716209.27,10913828.41,10720255.84,10316162.58,9532593.73,8948569.51
605,2023-08-29,8516881.35,8216084.67,7916461.37,7790302.29,7946299.86,8418291.07,8592088.61,9078334.05,9558150.45,9903994.34,10380428.91,10718222.99,10670526.24,10814682.71,11088086.07,11206073.42,11088973.36,10714597.55,11221703.51,11515632.81,11327483.58,10762052.17,10039789.06,9279316.27
606,2023-08-30,8780184.21,8477130.13,8214584.77,8101143.6,8238877.03,8604779.37,8805019.43,9349247.95,9928657.14,10390512.21,10758423.2,11046357.3,10947404.15,11127538.64,11349017.99,11443441.91,11255610.01,10899857.79,11232428.79,11475547.69,11325463.73,10737927.2,9979510.16,9280081.15
607,2023-08-31,8873979.82,8445682.48,8225817.1,8096107.18,8260197.53,8649374.15,8796936.71,9304956.3,9904026.56,10343938.65,10659952.22,10993807.65,11077550.8,11212443.41,11452618.76,11501489.9,11328392.29,10943969.0,11381199.93,11567236.72,11362036.73,10958961.56,10140007.67,9209747.52
608,2023-09-01,8777547.76,8510871.14,8290567.13,8151160.05,8291715.98,8606101.86,8769506.03,9254887.4,9951423.37,10320716.69,10685445.82,11056709.92,11048797.85,11172414.88,11371675.17,11396707.83,11302367.18,10910001.38,11180473.96,11265745.42,11056872.52,10722381.34,10242445.34,9677532.69
609,2023-09-02,9338374.31,9003082.78,8772586.15,8550844.98,8496304.59,8549097.2,8606386.36,9125436.32,9721987.23,10158478.3,10451365.6,10615729.96,10555091.29,10361285.98,10180029.11,10019305.61,9877395.45,9920387.55,10542059.98,10548813.17,10261386.95,9876538.48,9389153.23,8867883.22
610,2023-09-03,8285718.07,7923890.39,7574726.82,7314348.24,7230096.51,7116851.7,6960372.72,7293299.33,7695071.12,8031437.65,8339979.66,8622093.15,8887274.37,8895348.61,8718052.29,8712116.11,8682459.93,8721537.81,9318422.47,9582956.34,9500256.75,9194432.22,8707519.86,8224482.72
611,2023-09-04,7840804.9,7527144.68,7325654.59,7254902.76,7441385.34,7922405.13,8102013.55,8624781.51,9196663.95,9526878.21,9903924.26,10221247.65,10313252.85,10429273.59,10670191.15,10694650.64,10681385.03,10428054.08,10964128.17,11169891.98,10988243.08,10597327.19,9826224.79,8892550.89
612,2023-09-05,8431780.2,8150094.55,7932490.0,7844272.83,8020812.98,8463845.09,8630438.69,9139185.38,9839954.07,10282816.41,10721371.67,10945766.13,10935415.83,11126297.79,11307888.1,11243066.51,11072597.62,10525034.09,11131615.13,11442104.53,11235027.88,10683023.51,9925445.16,9156025.33
613,2023-09-06,8566104.58,8306121.38,8117480.38,8025873.42,8195233.84,8612097.01,8757586.09,9239040.8,9739025.98,10348357.1,10904487.83,11207523.58,11155614.04,11316133.21,11511616.85,11488847.75,11345892.13,10926031.39,11423560.41,11608805.19,11435074.37,10987472.02,10297779.05,9354043.7
614,2023-09-07,9109525.25,8856123.82,8558286.51,8272344.18,8370488.2,8792323.83,8946652.79,9500879.99,10118807.16,10492681.98,10849464.85,11145940.31,11063374.41,11226887.13,11403021.83,11394149.69,11232356.21,10916052.05,11463562.31,11544933.25,11291178.93,10727489.26,10090011.97,9533916.38
615,2023-09-08,8959808.34,8732134.83,8531494.59,8417713.87,8518670.87,8896941.48,9043084.94,9672248.1,10247135.05,10585473.04,10913938.46,11130455.1,11088750.38,11146765.98,11336367.06,11325426.14,11221389.48,10887343.33,11347895.48,11438781.81,11256498.47,10784573.76,10189002.1,9670067.74
616,2023-09-09,9121712.74,8800066.7,8601656.44,8468896.58,8466745.36,8502945.25,8581485.03,9166476.54,9697958.3,9899801.56,10502512.38,10711957.3,10573817.27,10368922.5,10254720.86,10173336.54,9992613.1,9969587.91,10558471.21,10517806.72,10230864.06,9816572.89,9369222.31,8897215.36
617,2023-09-10,8478674.28,8166366.43,7867091.97,7441195.14,7424745.96,7358005.09,7063717.48,7298497.51,7646103.15,8072790.02,8423960.97,8809825.98,8960560.77,8954826.76,8852200.82,8788610.83,8557342.67,8507419.66,9210628.14,9590204.43,9544049.05,9252224.45,8854141.43,8275197.49
618,2023-09-11,7817659.85,7543493.33,7420755.06,7353799.5,7555689.99,8009254.13,8205966.92,8893986.77,9647083.22,10119091.25,10573237.71,10877522.89,10817730.29,11019713.77,11236260.06,11278042.7,11083882.99,10733698.27,11166503.85,11342918.56,11170689.52,10713181.04,10024943.7,9282594.06
619,2023-09-12,8674696.62,8280991.28,8028600.99,7889048.77,8076433.72,8555726.85,8681828.17,9280225.76,10024546.76,10355660.52,10733094.16,10962900.55,10869252.73,11063605.82,11303707.67,11372114.97,11222956.02,10889937.65,11413087.54,11600635.88,11370436.18,10894019.56,10205946.43,9535815.42
620,2023-09-13,8874619.1,8721992.38,8531662.03,8358165.9,8527979.35,8929076.19,9106045.56,9638748.16,10090802.81,10435474.75,10733457.64,11005097.65,10980249.96,11133847.2,11322867.0,11302298.83,11057494.77,10715454.8,11212420.92,11402991.02,11246086.09,10758724.14,10150621.47,9445686.39
621,2023-09-14,8958446.97,8714927.18,8534351.22,8447346.32,8620054.46,9035339.83,9192754.83,9671689.09,10151308.29,10475049.67,10858244.86,11110507.86,11026094.77,11084243.18,11296046.48,11319440.13,11170997.89,10868202.37,11305056.48,11091399.15,11113232.63,10792990.65,10165169.98,9565542.27
622,2023-09-15,9029750.74,8633418.59,8361664.18,8129622.45,8189909.4,8648679.05,8797826.13,9232213.45,9755462.95,10275113.99,10731415.09,11006749.61,10934920.07,10961124.42,11091303.09,11013128.41,10731604.19,10475646.51,10981244.23,11042794.44,10851251.41,10436495.94,9854472.15,9094338.36
623,2023-09-16,8520023.58,8161363.2,7917451.12,7788043.68,7783408.06,7797823.5,8001505.17,8586756.71,9061023.5,9603044.15,9998862.56,10193557.42,10274869.45,10133180.95,10037024.66,9979429.91,9967200.46,9911110.22,10613283.13,10656733.43,10349697.07,9820794.77,9355217.49,8761986.64
624,2023-09-17,8282119.56,7995818.75,7757179.46,7561474.0,7413719.99,7318705.36,7093883.87,7394949.96,7757222.14,8268144.59,8629469.51,8954110.55,9161403.92,9124381.74,8894809.2,8863850.19,8850374.18,8921405.37,9702963.39,9946720.03,9838084.89,9578648.01,9147735.72,8604188.98
625,2023-09-18,8226174.48,7923509.32,7688374.01,7673137.8,7895047.25,8324086.91,8554863.58,9153026.55,9742129.21,10119831.81,10479982.3,10793764.76,10710886.06,10740736.52,10804657.73,10776872.69,10623147.42,10443349.07,10962383.9,11031062.65,10848128.64,10366616.2,9689365.35,9100262.36
626,2023-09-19,8681591.9,8427830.66,8236056.97,8134018.27,8328423.77,8748831.31,8882210.28,9343288.38,9842202.84,10176454.35,10589332.96,10863201.13,10827699.97,10868105.29,11141599.22,11219216.53,11070722.95,10762607.03,11261977.05,11371793.76,11145717.13,10729689.41,10076227.53,9458393.15
627,2023-09-20,8796630.94,8451678.19,8237457.3,8047503.04,8209194.5,8662159.04,8816540.92,9269728.59,9840068.02,10161901.87,10571584.96,10900748.14,10865018.61,11022661.13,11249072.81,11241253.36,11057925.7,10704853.36,11365608.5,11464549.94,11226531.09,10679259.37,10072410.22,9451851.4
628,2023-09-21,8968610.95,8675422.22,8513380.87,8426915.39,8562464.15,8894727.6,9021116.03,9530322.03,10053964.99,10436083.75,10803920.26,11186057.13,11170630.85,11272666.44,11455120.08,11445587.0,11317120.93,10977914.92,11498880.96,11547411.72,11356548.11,10923948.67,10276391.78,9673373.52
629,2023-09-22,9232068.77,8921999.64,8681488.12,8564850.82,8715148.97,9072748.34,9225522.47,9730138.84,10227222.91,10575457.28,10971158.72,11303661.54,11222957.49,11324597.91,11514288.82,11417692.67,11177664.32,10902247.55,11296644.04,11328710.96,11136585.38,10690722.82,10142198.02,9561636.01
630,2023-09-23,9108637.65,8833120.52,8616621.39,8492503.0,8477960.41,8498914.38,8620904.88,9094856.3,9494204.57,9841687.13,10176076.91,10378494.3,10360426.49,10276739.72,10178145.17,10030532.29,10023679.3,10032231.48,10684136.77,10601663.28,10289264.04,9905326.43,9458385.07,9051895.54
631,2023-09-24,8521624.3,8233457.56,7992229.81,7801332.1,7689250.76,7556073.12,7431489.64,7783828.64,8080330.1,8400804.61,8773644.43,9065047.27,9233781.26,9251137.23,9182657.94,9075547.3,9035763.68,9130501.39,9941066.15,10165406.0,10072144.95,9805179.29,9367309.79,8893138.02
632,2023-09-25,8528652.24,8291935.88,8076387.97,7990332.95,8158035.05,8614828.22,8862607.91,9409956.09,9937926.37,10288222.42,10652498.15,10946990.75,10831747.25,11045813.28,11262199.46,11293739.33,11154299.14,10853620.19,11386852.65,11448360.42,11303757.36,10845111.51,10171242.02,9558957.76
633,2023-09-26,9085623.9,8731472.24,8495012.1,8369146.89,8552226.97,8888978.18,9075699.46,9561057.29,10006621.75,10179970.3,10600077.01,10945315.12,10941575.72,11113855.57,11343197.22,11332097.52,11192650.44,10922103.02,11437027.56,11485573.93,11275895.49,10817340.38,10109373.64,9492861.93
634,2023-09-27,9030597.25,8734434.23,8520084.13,8445169.41,8586741.79,8983636.62,9186703.02,9709675.75,10137169.54,10410523.07,10826889.83,11109023.35,11064769.75,11197272.24,11422950.99,11414887.38,11246017.61,10967322.33,11466428.1,11530718.52,11329843.59,10880085.57,10203170.41,9587507.51
635,2023-09-28,9090891.32,8794918.02,8523410.82,8407157.57,8515876.15,8935726.65,9091795.09,9587516.48,10032987.81,10366504.6,10650921.9,10902968.16,10862287.21,10994158.06,11155015.76,11200292.96,11021945.91,10728281.45,11246686.9,11271209.08,11065409.42,10597863.41,9816098.71,9267687.3
636,2023-09-29,8790750.96,8487102.78,8278373.95,8163885.81,8296409.02,8659672.71,8855221.83,9356186.03,9920782.96,10280411.74,10690805.24,10986022.25,10938037.75,11041175.14,11255598.7,11213246.66,10976693.96,10705255.67,11267874.51,11253042.1,11146655.8,10717818.23,10137359.01,9588807.2
637,2023-09-30,9055941.31,8722627.14,8511988.62,8363172.69,8465202.28,8538661.68,8761762.23,9270807.3,9890394.73,10276187.77,10542873.91,10713909.0,10700371.22,10582742.56,10478036.8,10415966.49,10297493.05,10308556.94,10934687.12,10856409.56,10551356.69,10181475.16,9712457.13,9235559.34
638,2023-10-01,8800739.65,8470035.76,8260958.99,8094043.75,7949218.4,7789602.52,7623060.49,7934517.44,8270743.25,8605806.9,8911924.01,9179019.7,9337994.98,9386423.85,9268435.93,9156588.16,9051316.52,9153215.5,9958383.5,10146491.83,10091200.53,9843679.22,9446297.56,8983761.76
639,2023-10-02,8619724.27,8346810.15,8176611.75,8107600.22,8277494.02,8668119.77,8858310.01,9389877.38,9815411.98,10185426.54,10619510.48,10914287.53,10741705.81,10841767.91,10982367.72,11001687.69,10872285.24,10691354.61,11133626.01,11148359.31,10927389.06,10420865.99,9816489.86,9202002.94
640,2023-10-03,8790487.29,8507040.33,8330194.49,8236597.29,8414618.29,8725439.35,8844166.71,9268778.64,9744678.89,10052036.99,10385047.43,10681255.0,10628928.6,10763362.31,10875178.31,10852160.52,10746658.3,10508608.17,11006659.07,11021297.18,10804404.15,10394461.85,9729271.83,9132390.24
641,2023-10-04,8643606.22,8331700.16,8124282.8,8005071.67,8145971.33,8610805.71,8749702.05,9197046.8,9612693.16,9801663.7,10032893.05,10354683.69,10237199.1,10361141.08,10710490.64,10690892.93,10596994.75,10446618.59,11061771.13,11103623.22,10880565.13,10403238.88,9773182.73,9169239.6
642,2023-10-05,8732663.03,8443734.62,8260816.02,8178168.93,8377784.66,8629387.16,8822091.22,9260472.48,9702919.52,10068904.2,10448733.64,10722754.44,10671176.26,10786962.31,11059278.43,11048466.83,10843735.78,10671183.42,11178324.57,11143039.38,10891027.2,10365980.36,9663245.0,9123668.19
643,2023-10-06,8660148.65,8357979.45,8182165.92,8126436.85,8276010.76,8526316.27,8748157.97,9219847.81,9703493.41,9989388.35,10394281.95,10646597.81,10630861.44,10604898.75,10735006.07,10751652.53,10595345.93,10447778.0,10928243.19,10910797.21,10717511.86,10289554.15,9732089.64,9163255.48
644,2023-10-07,8573145.72,8416281.57,8228753.53,8091578.35,8085690.84,8092618.54,8282731.62,8801787.17,9356919.16,9776406.07,10145518.73,10413917.67,10374373.51,10293672.06,10190219.6,10076524.56,9866199.11,9837337.73,10427950.42,10352281.75,9941786.03,9558436.58,9123012.36,8672289.39
645,2023-10-08,8353377.49,8106095.21,7911672.47,7717461.16,7564823.42,7428819.27,7210993.26,7522497.79,8000187.43,8205608.88,8496993.83,8691766.83,8671969.83,8604043.76,8435636.7,8376782.82,8388145.67,8573316.96,9400256.47,9555628.23,9482692.47,9220297.84,8773290.6,8333754.44
646,2023-10-09,7987021.02,7723023.33,7572741.22,7518527.11,7685885.79,7911386.35,8288684.3,8985100.73,9603818.21,9954078.95,10380678.98,10716686.29,10715306.78,10752442.11,10868511.96,10861090.9,10731294.95,10458143.32,10912668.3,10898443.43,10611437.98,10203989.9,9613269.62,9012299.55
